Edition,Country,City,Sport,Discipline,Athlete,Team,NOC,Gender,Event,Event_gender,Medal
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"HERMANN, Arthur",France,FRA,Men,team competition,M,Bronze
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"HERSOYE, Albert",France,FRA,Men,team competition,M,Bronze
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"HIGELIN, André",France,FRA,Men,team competition,M,Bronze
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"HOEL, Auguste",France,FRA,Men,team competition,M,Bronze
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"KEMPE, Louis",France,FRA,Men,team competition,M,Bronze
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"LAGOUGE, Georges",France,FRA,Men,team competition,M,Bronze
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"LEMAIRE, Paulin Alexandre",France,FRA,Men,team competition,M,Bronze
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"LESPINASSE, Ernest",France,FRA,Men,team competition,M,Bronze
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"MARTEL, Emile",France,FRA,Men,team competition,M,Bronze
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"PIRARD, Jules",France,FRA,Men,team competition,M,Bronze
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"POLLET, Eugène",France,FRA,Men,team competition,M,Bronze
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"THURNHERR, Georges",France,FRA,Men,team competition,M,Bronze
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"WARTELLE, Julien",France,FRA,Men,team competition,M,Bronze
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"WARTELLE, Paul",France,FRA,Men,team competition,M,Bronze
1920,Belgium,Antwerp,Rowing,Rowing,"GIRAN, Gaston",France,FRA,Men,double sculls (2x),M,Bronze
1920,Belgium,Antwerp,Rowing,Rowing,"PLE, Alfred",France,FRA,Men,double sculls (2x),M,Bronze
1920,Belgium,Antwerp,Rowing,Rowing,"BARBEROLLE, Ernest",France,FRA,Men,pair-oared shell with coxswain (2+),M,Silver
1920,Belgium,Antwerp,Rowing,Rowing,"BOUTON, Maurice",France,FRA,Men,pair-oared shell with coxswain (2+),M,Silver
1920,Belgium,Antwerp,Rowing,Rowing,"POIX, Gabriel",France,FRA,Men,pair-oared shell with coxswain (2+),M,Silver
1920,Belgium,Antwerp,Rugby,Rugby,"BADER, Edouard",France,FRA,Men,rugby,M,Silver
1920,Belgium,Antwerp,Rugby,Rugby,"BERRURIER, Raymond",France,FRA,Men,rugby,M,Silver
1920,Belgium,Antwerp,Rugby,Rugby,"BORDES, François",France,FRA,Men,rugby,M,Silver
1920,Belgium,Antwerp,Rugby,Rugby,"BOUSQUET, Adolphe René",France,FRA,Men,rugby,M,Silver
1920,Belgium,Antwerp,Rugby,Rugby,"CHILO, André",France,FRA,Men,rugby,M,Silver
1920,Belgium,Antwerp,Rugby,Rugby,"CRABOS, René",France,FRA,Men,rugby,M,Silver
1920,Belgium,Antwerp,Rugby,Rugby,CURTET,France,FRA,Men,rugby,M,Silver
1920,Belgium,Antwerp,Rugby,Rugby,"ELUERE, Alfred",France,FRA,Men,rugby,M,Silver
1920,Belgium,Antwerp,Rugby,Rugby,"FORESTIER, Jacques",France,FRA,Men,rugby,M,Silver
1920,Belgium,Antwerp,Rugby,Rugby,GRENET,France,FRA,Men,rugby,M,Silver
1920,Belgium,Antwerp,Rugby,Rugby,"LABEYRIE, Maurice",France,FRA,Men,rugby,M,Silver
1920,Belgium,Antwerp,Rugby,Rugby,"LAMAIGNIERE, Constant",France,FRA,Men,rugby,M,Silver
1920,Belgium,Antwerp,Rugby,Rugby,"LEVASSEUR, Robert",France,FRA,Men,rugby,M,Silver
1920,Belgium,Antwerp,Rugby,Rugby,"SOULIE, Eugène",France,FRA,Men,rugby,M,Silver
1920,Belgium,Antwerp,Rugby,Rugby,"THIERCELIN, Raoul",France,FRA,Men,rugby,M,Silver
1920,Belgium,Antwerp,Rugby,Rugby,"THIERRY, Robert",France,FRA,Men,rugby,M,Silver
1920,Belgium,Antwerp,Sailing,Sailing,"MONIER, Robert",France,FRA,Men,6.5m (rating 1919),X,Silver
1920,Belgium,Antwerp,Sailing,Sailing,"PICON, Félix",France,FRA,Men,6.5m (rating 1919),X,Silver
1920,Belgium,Antwerp,Sailing,Sailing,"WEIL, Albert",France,FRA,Men,6.5m (rating 1919),X,Silver
1920,Belgium,Antwerp,Shooting,Shooting,"JOHNSON, Léon",France,FRA,Men,"300m free rifle, prone, team",M,Silver
1920,Belgium,Antwerp,Shooting,Shooting,"PARMENTIER, André",France,FRA,Men,"300m free rifle, prone, team",M,Silver
1920,Belgium,Antwerp,Shooting,Shooting,"PAROCHE, Achille",France,FRA,Men,"300m free rifle, prone, team",M,Silver
1920,Belgium,Antwerp,Shooting,Shooting,"ROES, Georges",France,FRA,Men,"300m free rifle, prone, team",M,Silver
1920,Belgium,Antwerp,Shooting,Shooting,"RUMEAU, Emile",France,FRA,Men,"300m free rifle, prone, team",M,Silver
1920,Belgium,Antwerp,Shooting,Shooting,"JOHNSON, Léon",France,FRA,Men,"army rifle, 300m, prone",M,Silver
1920,Belgium,Antwerp,Tennis,Tennis,"ALBARRAN, Pierre",France,FRA,Men,doubles,M,Bronze
1920,Belgium,Antwerp,Tennis,Tennis,"DECUGIS, Max",France,FRA,Men,doubles,M,Bronze
1920,Belgium,Antwerp,Tennis,Tennis,"D'AYEN, Elisabeth",France,FRA,Women,doubles,W,Bronze
1920,Belgium,Antwerp,Tennis,Tennis,"LENGLEN, Suzanne",France,FRA,Women,doubles,W,Bronze
1920,Belgium,Antwerp,Tennis,Tennis,"DECUGIS, Max",France,FRA,Men,mixed doubles,X,Gold
1920,Belgium,Antwerp,Tennis,Tennis,"LENGLEN, Suzanne",France,FRA,Women,mixed doubles,X,Gold
1920,Belgium,Antwerp,Tennis,Tennis,"LENGLEN, Suzanne",France,FRA,Women,singles,W,Gold
1920,Belgium,Antwerp,Weightlifting,Weightlifting,"BERNOT, Louis",France,FRA,Men,"+ 82.5kg, one-two hand 3 events (heavyweight)",M,Bronze
1920,Belgium,Antwerp,Weightlifting,Weightlifting,"GANCE, Henri",France,FRA,Men,"67.5 - 75kg, one-two hand 3 events (middleweight)",M,Gold
1920,Belgium,Antwerp,Weightlifting,Weightlifting,"CADINE, Ernest",France,FRA,Men,"75 - 82.5kg, one-two hand 3 e. (light-heavyweight)",M,Gold
1928,Netherlands,Amsterdam,Aquatics,Water polo,"BULTEEL, Emile J.",France,FRA,Men,water polo,M,Bronze
1928,Netherlands,Amsterdam,Aquatics,Water polo,"CUVELIER, Henri G.",France,FRA,Men,water polo,M,Bronze
1928,Netherlands,Amsterdam,Aquatics,Water polo,"DUJARDIN, Paul",France,FRA,Men,water polo,M,Bronze
1928,Netherlands,Amsterdam,Aquatics,Water polo,"KEIGNAERT, Jules",France,FRA,Men,water polo,M,Bronze
1928,Netherlands,Amsterdam,Aquatics,Water polo,"PADOU SR., Henri",France,FRA,Men,water polo,M,Bronze
1928,Netherlands,Amsterdam,Aquatics,Water polo,"ROGER, Ernest",France,FRA,Men,water polo,M,Bronze
1928,Netherlands,Amsterdam,Aquatics,Water polo,"THÉVENON, Albert",France,FRA,Men,water polo,M,Bronze
1928,Netherlands,Amsterdam,Aquatics,Water polo,"TRIBOUILLET, Achille C. M.",France,FRA,Men,water polo,M,Bronze
1928,Netherlands,Amsterdam,Aquatics,Water polo,"VAN DE PLANCKE, Albert D.",France,FRA,Men,water polo,M,Bronze
1928,Netherlands,Amsterdam,Athletics,Athletics,"LADOUMEGUE, Jules",France,FRA,Men,1500m,M,Silver
1928,Netherlands,Amsterdam,Athletics,Athletics,"MENARD, Claude Charles",France,FRA,Men,high jump,M,Bronze
1928,Netherlands,Amsterdam,Athletics,Athletics,"EL OUAFI, BoughÃ©ra Mohamed",France,FRA,Men,marathon,M,Gold
1928,Netherlands,Amsterdam,Boxing,Boxing,"APELL, Armand",France,FRA,Men,- 50.8kg (flyweight),M,Silver
1928,Netherlands,Amsterdam,Cycling,Cycling Track,"BEAUFRAND, Roger",France,FRA,Men,1km Pursuit,M,Gold
1928,Netherlands,Amsterdam,Cycling,Cycling Track,"BEAUFRAND, Roger",France,FRA,Men,Sprint indivual,M,Gold
1928,Netherlands,Amsterdam,Equestrian,Dressage,"MARION, Charles Louis Pierre",France,FRA,Men,individual,X,Silver
1928,Netherlands,Amsterdam,Equestrian,Jumping,"BERTRAN DE BALANDA, Pierre Louis",France,FRA,Men,individual,X,Silver
1928,Netherlands,Amsterdam,Fencing,Fencing,"GAUDIN, Lucien",France,FRA,Men,épée individual,M,Gold
1928,Netherlands,Amsterdam,Fencing,Fencing,"BUCHARD, Georges",France,FRA,Men,épée individual,M,Silver
1928,Netherlands,Amsterdam,Fencing,Fencing,"GAUDIN, Lucien",France,FRA,Men,foil individual,M,Gold
1928,Netherlands,Amsterdam,Fencing,Fencing,"CATTIAU, Philippe",France,FRA,Men,foil team,M,Silver
1928,Netherlands,Amsterdam,Fencing,Fencing,"DUCRET, Roger François",France,FRA,Men,foil team,M,Silver
1928,Netherlands,Amsterdam,Fencing,Fencing,"FLACHER, Raymond P.",France,FRA,Men,foil team,M,Silver
1928,Netherlands,Amsterdam,Fencing,Fencing,"GABORIAUD, André",France,FRA,Men,foil team,M,Silver
1928,Netherlands,Amsterdam,Fencing,Fencing,"GAUDIN, Lucien",France,FRA,Men,foil team,M,Silver
1928,Netherlands,Amsterdam,Fencing,Fencing,"LABATTUT, André",France,FRA,Men,foil team,M,Silver
1928,Netherlands,Amsterdam,Rowing,Rowing,"MARCELLE, Armand",France,FRA,Men,pair-oared shell with coxswain (2+),M,Silver
1928,Netherlands,Amsterdam,Rowing,Rowing,"MARCELLE, Edouard",France,FRA,Men,pair-oared shell with coxswain (2+),M,Silver
1928,Netherlands,Amsterdam,Rowing,Rowing,"PRÉAUX, Henri",France,FRA,Men,pair-oared shell with coxswain (2+),M,Silver
1928,Netherlands,Amsterdam,Sailing,Sailing,"HERIOT, Virginie",France,FRA,Women,8m,X,Gold
1928,Netherlands,Amsterdam,Weightlifting,Weightlifting,"ARNOUT, Fernand",France,FRA,Men,"60 - 67.5kg, total (lightweight)",M,Bronze
1928,Netherlands,Amsterdam,Weightlifting,Weightlifting,"FRANÇOIS, Roger",France,FRA,Men,"67.5 - 75kg, total (middleweight)",M,Gold
1928,Netherlands,Amsterdam,Weightlifting,Weightlifting,"HOSTIN, Louis",France,FRA,Men,"75 - 82.5kg, total (light-heavyweight)",M,Silver
1928,Netherlands,Amsterdam,Wrestling,Wrestling Free.,"DAME, Edmond",France,FRA,Men,+ 87kg (heavyweight),M,Bronze
1928,Netherlands,Amsterdam,Wrestling,Wrestling Free.,"PACÔME, Charles",France,FRA,Men,61 - 66kg (lightweight),M,Silver
1928,Netherlands,Amsterdam,Wrestling,Wrestling Free.,"LEFEBVRE, H.",France,FRA,Men,79 - 87kg (light-heavyweight),M,Bronze
1932,United States,Los Angeles,Aquatics,Swimming,"TARIS, Jean",France,FRA,Men,400m freestyle,M,Silver
1932,United States,Los Angeles,Athletics,Athletics,"WINTER, Paul",France,FRA,Men,discus throw,M,Bronze
1932,United States,Los Angeles,Cycling,Cycling Track,"RAMPELBERG, Charles",France,FRA,Men,1km time trial,M,Bronze
1932,United States,Los Angeles,Cycling,Cycling Track,"CHAILLOT, Louis",France,FRA,Men,2000m tandem,M,Gold
1932,United States,Los Angeles,Cycling,Cycling Track,"PERRIN, Maurice",France,FRA,Men,2000m tandem,M,Gold
1932,United States,Los Angeles,Cycling,Cycling Track,"CHAILLOT, Louis",France,FRA,Men,Sprint indivual,M,Silver
1932,United States,Los Angeles,Cycling,Cycling Track,"CHOCQUE, Paul",France,FRA,Men,Team Pursuit (4000m),M,Silver
1932,United States,Los Angeles,Cycling,Cycling Track,"FOURNIER, Amede",France,FRA,Men,Team Pursuit (4000m),M,Silver
1932,United States,Los Angeles,Cycling,Cycling Track,"LEGREVES, Rene",France,FRA,Men,Team Pursuit (4000m),M,Silver
1932,United States,Los Angeles,Cycling,Cycling Track,"MOUILLEFARINE, Henri",France,FRA,Men,Team Pursuit (4000m),M,Silver
1932,United States,Los Angeles,Equestrian,Dressage,"LESAGE, Xavier François",France,FRA,Men,individual,X,Gold
1932,United States,Los Angeles,Equestrian,Dressage,"MARION, Charles Louis Pierre",France,FRA,Men,individual,X,Silver
1932,United States,Los Angeles,Equestrian,Dressage,"JOUSSEAUME, Andre Rene",France,FRA,Men,team,X,Gold
1932,United States,Los Angeles,Equestrian,Dressage,"LESAGE, Xavier François",France,FRA,Men,team,X,Gold
1932,United States,Los Angeles,Equestrian,Dressage,"MARION, Charles Louis Pierre",France,FRA,Men,team,X,Gold
1932,United States,Los Angeles,Fencing,Fencing,"BUCHARD, Georges",France,FRA,Men,épée individual,M,Silver
1932,United States,Los Angeles,Fencing,Fencing,"BUCHARD, Georges",France,FRA,Men,épée team,M,Gold
1932,United States,Los Angeles,Fencing,Fencing,"CATTIAU, Philippe",France,FRA,Men,épée team,M,Gold
1932,United States,Los Angeles,Fencing,Fencing,"JOURDANT, Fernand",France,FRA,Men,épée team,M,Gold
1932,United States,Los Angeles,Fencing,Fencing,"PIOT, Jean",France,FRA,Men,épée team,M,Gold
1932,United States,Los Angeles,Fencing,Fencing,"SCHMETZ, Bernard",France,FRA,Men,épée team,M,Gold
1932,United States,Los Angeles,Fencing,Fencing,"TAINTURIER, Georges",France,FRA,Men,épée team,M,Gold
1932,United States,Los Angeles,Fencing,Fencing,"BONDOUX, René",France,FRA,Men,foil team,M,Gold
1932,United States,Los Angeles,Fencing,Fencing,"BOUGNOL, René",France,FRA,Men,foil team,M,Gold
1932,United States,Los Angeles,Fencing,Fencing,"CATTIAU, Philippe",France,FRA,Men,foil team,M,Gold
1932,United States,Los Angeles,Fencing,Fencing,"GARDERE, Edouard",France,FRA,Men,foil team,M,Gold
1932,United States,Los Angeles,Fencing,Fencing,"LEMOINE, René",France,FRA,Men,foil team,M,Gold
1932,United States,Los Angeles,Fencing,Fencing,"PIOT, Jean",France,FRA,Men,foil team,M,Gold
1932,United States,Los Angeles,Rowing,Rowing,"BRUNET, Pierre",France,FRA,Men,pair-oared shell with coxswain (2+),M,Bronze
1932,United States,Los Angeles,Rowing,Rowing,"BRUSA, Anselme",France,FRA,Men,pair-oared shell with coxswain (2+),M,Bronze
1932,United States,Los Angeles,Rowing,Rowing,"GIRIAT, Andre",France,FRA,Men,pair-oared shell with coxswain (2+),M,Bronze
1932,United States,Los Angeles,Sailing,Sailing,"LEBRUN, Jacques Baptiste",France,FRA,Men,olympic class monotype,X,Gold
1932,United States,Los Angeles,Weightlifting,Weightlifting,"SUVIGNY, Raymond",France,FRA,Men,"- 60kg, total (featherweight)",M,Gold
1932,United States,Los Angeles,Weightlifting,Weightlifting,"DUVERGER, René",France,FRA,Men,"60 - 67.5kg, total (lightweight)",M,Gold
1932,United States,Los Angeles,Weightlifting,Weightlifting,"HOSTIN, Louis",France,FRA,Men,"75 - 82.5kg, total (light-heavyweight)",M,Gold
1932,United States,Los Angeles,Wrestling,Wrestling Free.,"PACÔME, Charles",France,FRA,Men,61 - 66kg (lightweight),M,Gold
1932,United States,Los Angeles,Wrestling,Wrestling Gre-R,"FRANCOIS, Louis",France,FRA,Men,- 56kg (bantamweight),M,Bronze
1984,United States,Los Angeles,Aquatics,Swimming,"POIROT, Catherine",France,FRA,Women,100m breaststroke,W,Bronze
1984,United States,Los Angeles,Aquatics,Swimming,"DELCOURT, Frederic",France,FRA,Men,200m backstroke,M,Silver
1984,United States,Los Angeles,Athletics,Athletics,"CHARDONNET, Michele",France,FRA,Women,100m hurdles,W,Bronze
1984,United States,Los Angeles,Athletics,Athletics,"MAHMOUD, Joseph",France,FRA,Men,3000m steeplechase,M,Silver
1984,United States,Los Angeles,Athletics,Athletics,"VIGNERON, Thierry",France,FRA,Men,pole vault,M,Bronze
1984,United States,Los Angeles,Athletics,Athletics,"QUINON, Pierre",France,FRA,Men,pole vault,M,Gold
1984,United States,Los Angeles,Boxing,Boxing,"TIOZZO, Christophe",France,FRA,Men,67 - 71kg (light-middleweight),M,Bronze
1984,United States,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"HOYER, Didier",France,FRA,Men,C-2 1000m (canoe double),M,Bronze
1984,United States,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"RENAUD, Eric",France,FRA,Men,C-2 1000m (canoe double),M,Bronze
1984,United States,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"BREGEON, Bernard",France,FRA,Men,K-1 500m (kayak single),M,Bronze
1984,United States,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"BREGEON, Bernard",France,FRA,Men,K-2 1000m (kayak double),M,Silver
1984,United States,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"LEFOULON, Patrick",France,FRA,Men,K-2 1000m (kayak double),M,Silver
1984,United States,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"BAROUH, Francois",France,FRA,Men,K-4 1000m (kayak four),M,Bronze
1984,United States,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"BOCCARA, Philippe",France,FRA,Men,K-4 1000m (kayak four),M,Bronze
1984,United States,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"BOUCHERIT, Pascal",France,FRA,Men,K-4 1000m (kayak four),M,Bronze
1984,United States,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"VAVASSEUR, Didier",France,FRA,Men,K-4 1000m (kayak four),M,Bronze
1984,United States,Los Angeles,Cycling,Cycling Track,"COLAS, Fabrice",France,FRA,Men,1km time trial,M,Bronze
1984,United States,Los Angeles,Fencing,Fencing,"RIBOUD, Philippe",France,FRA,Men,épée individual,M,Bronze
1984,United States,Los Angeles,Fencing,Fencing,"BOISSE, Philippe",France,FRA,Men,épée individual,M,Gold
1984,United States,Los Angeles,Fencing,Fencing,"BOISSE, Philippe",France,FRA,Men,épée team,M,Silver
1984,United States,Los Angeles,Fencing,Fencing,"HENRY, Jean-Michel",France,FRA,Men,épée team,M,Silver
1984,United States,Los Angeles,Fencing,Fencing,"LENGLET, Olivier",France,FRA,Men,épée team,M,Silver
1984,United States,Los Angeles,Fencing,Fencing,"RIBOUD, Philippe",France,FRA,Men,épée team,M,Silver
1984,United States,Los Angeles,Fencing,Fencing,"SALESSE, Michel",France,FRA,Men,épée team,M,Silver
1984,United States,Los Angeles,Fencing,Fencing,"CERBONI, Marc",France,FRA,Men,foil team,M,Bronze
1984,United States,Los Angeles,Fencing,Fencing,"GROC, Patrick",France,FRA,Men,foil team,M,Bronze
1984,United States,Los Angeles,Fencing,Fencing,"JOLYOT, Pascal",France,FRA,Men,foil team,M,Bronze
1984,United States,Los Angeles,Fencing,Fencing,"OMNES, Philippe",France,FRA,Men,foil team,M,Bronze
1984,United States,Los Angeles,Fencing,Fencing,"PIETRUSZKA, Frederic",France,FRA,Men,foil team,M,Bronze
1984,United States,Los Angeles,Fencing,Fencing,"BROUQUIER, Veronique",France,FRA,Women,foil team,W,Bronze
1984,United States,Los Angeles,Fencing,Fencing,"LATRILLE-GAUDIN, Brigitte",France,FRA,Women,foil team,W,Bronze
1984,United States,Los Angeles,Fencing,Fencing,"MEYGRET, Anne",France,FRA,Women,foil team,W,Bronze
1984,United States,Los Angeles,Fencing,Fencing,"MODAINE, Laurence",France,FRA,Women,foil team,W,Bronze
1984,United States,Los Angeles,Fencing,Fencing,"TRINQUET-HACHIN, Pascale",France,FRA,Women,foil team,W,Bronze
1984,United States,Los Angeles,Fencing,Fencing,"LAMOUR, Jean-Francois",France,FRA,Men,sabre individual,M,Gold
1984,United States,Los Angeles,Fencing,Fencing,"DELRIEU, Philippe",France,FRA,Men,sabre team,M,Silver
1984,United States,Los Angeles,Fencing,Fencing,"DUCHEIX, Franck",France,FRA,Men,sabre team,M,Silver
1984,United States,Los Angeles,Fencing,Fencing,"GRANGER-VEYRON, Herve",France,FRA,Men,sabre team,M,Silver
1984,United States,Los Angeles,Fencing,Fencing,"GUICHOT, Pierre",France,FRA,Men,sabre team,M,Silver
1984,United States,Los Angeles,Fencing,Fencing,"LAMOUR, Jean-Francois",France,FRA,Men,sabre team,M,Silver
1984,United States,Los Angeles,Football,Football,"AYACHE, William",France,FRA,Men,football,M,Gold
1984,United States,Los Angeles,Football,Football,"BENSOUSSAN, Michel",France,FRA,Men,football,M,Gold
1984,United States,Los Angeles,Football,Football,"BIBARD, Michel",France,FRA,Men,football,M,Gold
1984,United States,Los Angeles,Football,Football,"BIJOTAT, Dominique",France,FRA,Men,football,M,Gold
1984,United States,Los Angeles,Football,Football,"BRISSON, Francois",France,FRA,Men,football,M,Gold
1984,United States,Los Angeles,Football,Football,"CUBAYNES, Patrick",France,FRA,Men,football,M,Gold
1984,United States,Los Angeles,Football,Football,"GARANDE, Patrice",France,FRA,Men,football,M,Gold
1984,United States,Los Angeles,Football,Football,"JEANNOL, Philippe",France,FRA,Men,football,M,Gold
1984,United States,Los Angeles,Football,Football,"LACOMBE, Guy",France,FRA,Men,football,M,Gold
1984,United States,Los Angeles,Football,Football,"LEMOULT, Jean-Claude",France,FRA,Men,football,M,Gold
1984,United States,Los Angeles,Football,Football,"ROHR, Jean Philippe",France,FRA,Men,football,M,Gold
1984,United States,Los Angeles,Football,Football,"RUST, Albert",France,FRA,Men,football,M,Gold
1984,United States,Los Angeles,Football,Football,"SENAC, Didier",France,FRA,Men,football,M,Gold
1984,United States,Los Angeles,Football,Football,"THOUVENEL, Jean Christophe",France,FRA,Men,football,M,Gold
1984,United States,Los Angeles,Football,Football,"TOURE, Jose",France,FRA,Men,football,M,Gold
1984,United States,Los Angeles,Football,Football,"XUEREB, Daniel",France,FRA,Men,football,M,Gold
1984,United States,Los Angeles,Football,Football,"ZANON, Jean Louis",France,FRA,Men,football,M,Gold
1984,United States,Los Angeles,Gymnastics,Artistic G.,"VATUONE, Philippe",France,FRA,Men,floor exercises,M,Bronze
1984,United States,Los Angeles,Judo,Judo,"PARISI, Angelo",France,FRA,Men,+ 95kg (heavyweight),M,Silver
1984,United States,Los Angeles,Judo,Judo,"ALEXANDRE, Marc",France,FRA,Men,60 - 65kg (half-lightweight),M,Bronze
1984,United States,Los Angeles,Judo,Judo,"NOWAK, Michel",France,FRA,Men,71 - 78kg (half-middleweight),M,Bronze
1984,United States,Los Angeles,Modern Pentathlon,Modern Pentath.,"BOUBE, Didier",France,FRA,Men,Team competition,M,Bronze
1984,United States,Los Angeles,Modern Pentathlon,Modern Pentath.,"BOUZOU, Joel",France,FRA,Men,Team competition,M,Bronze
1984,United States,Los Angeles,Modern Pentathlon,Modern Pentath.,"FOUR, Paul",France,FRA,Men,Team competition,M,Bronze
1984,United States,Los Angeles,Sailing,Sailing,"PEPONNET, Thierry",France,FRA,Men,470 - Two Person Dinghy,M,Bronze
1984,United States,Los Angeles,Sailing,Sailing,"PILLOT, Luc",France,FRA,Men,470 - Two Person Dinghy,M,Bronze
1984,United States,Los Angeles,Shooting,Shooting,"HEBERLE, Philippe",France,FRA,Men,10m air rifle (60 shots),M,Gold
1984,United States,Los Angeles,Shooting,Shooting,"BURY, Michel",France,FRA,Men,50m rifle prone (60 shots),M,Silver
1936,Germany,Berlin,Boxing,Boxing,"DESPEAUX, Jean",France,FRA,Men,66.68 - 72.57kg (middleweight),M,Gold
1936,Germany,Berlin,Boxing,Boxing,"MICHELOT, Roger",France,FRA,Men,72.57 - 79.38kg (light-heavyweight),M,Gold
1936,Germany,Berlin,Canoe / Kayak,Canoe / Kayak F,"EBERHART, Henri",France,FRA,Men,folding K-1 10000m,M,Silver
